"budget","package.deaths","package.che.10","package.E","int_n_list","no_int_n_list"
10000000,1483.72905286063,0.000451432569906055,0.188547550499683,"5, 6, 7, 8, 13","1, 2, 3, 4, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20"
10000000,2254.8483831906,0.0149583158241897,0.139628791765218,"4, 5, 6, 12, 15, 18, 19","1, 2, 3, 7, 8, 9, 10, 11, 13, 14, 16, 17, 20"
10000000,2333.43643602479,0.0152014842994848,0.136429286913148,"4, 5, 6, 11, 12, 15, 18, 19","1, 2, 3, 7, 8, 9, 10, 13, 14, 16, 17, 20"
10000000,2335.25057202939,0.0129904781326289,0.181886313530968,"5, 6, 7, 11, 12, 18, 19","1, 2, 3, 4, 8, 9, 10, 13, 14, 15, 16, 17, 20"
10000000,2360.17147188647,0.0152270192943786,0.130784706319239,"4, 5, 6, 12, 15, 16, 18, 19","1, 2, 3, 7, 8, 9, 10, 11, 13, 14, 17, 20"
10000000,2382.52211729829,0.0131464328219624,0.17589967915982,"5, 6, 12, 13, 18, 19","1, 2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 17, 20"
10000000,2487.84520599416,0.0134151362921512,0.167055593713841,"5, 6, 12, 13, 16, 18, 19","1, 2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 17, 20"
10000000,2566.43325882835,0.0136583047674463,0.163856088861771,"5, 6, 11, 12, 13, 16, 18, 19","1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 20"
10000000,2640.10267041078,0.0127791966809127,0.147137126201661,"5, 6, 12, 14, 18, 19","1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20"
10000000,2658.91343523299,0.0134650383658403,0.0923886814325616,"5, 6, 10, 11, 12, 18, 19","1, 2, 3, 4, 7, 8, 9, 13, 14, 15, 16, 17, 20"
